id,background_type,crest_vision_holder,O,C,E,A,N,DT,NFC,SM,status,ch_id,dorm,grade,mana_color,major,vocation,noble_house,race,origin
P-2861,common_noble,false,0.49,0.87,0.63,0.60,0.75,0.06,0.68,0.40,uninstantiated,,청탑 기숙사,3학년,청,구속연쇄학파,마법사,,,
P-2862,common_noble,false,0.71,0.78,0.38,0.78,0.77,0.27,0.71,0.19,uninstantiated,,적탑 기숙사,4학년,적,화염포격학파,마법사,,,
P-2863,common_noble,false,0.70,0.74,0.63,0.32,0.87,0.34,0.50,0.03,uninstantiated,,백탑 기숙사,1학년,백,순백응급학파,마법사,,,
P-2864,common_noble,false,0.44,0.60,0.79,0.66,0.43,0.75,0.56,0.57,uninstantiated,,황탑 기숙사,4학년,황,관성조율학파,마법사,,,
P-2865,common_noble,false,0.30,0.78,0.40,0.43,0.89,0.21,0.36,0.06,uninstantiated,,백탑 기숙사,3학년,백,광휘정화학파,마법사,,,
P-2866,common_noble,false,0.80,0.75,0.74,0.64,0.53,0.07,0.51,0.61,uninstantiated,,황탑 기숙사,2학년,황,공성진동학파,마법사,,,
P-2867,common_noble,false,0.82,0.59,0.49,0.68,0.53,0.32,0.70,0.32,uninstantiated,,신전동군,1학년,청,Calision 신전과,사제,,,
P-2868,common_noble,false,0.88,0.67,0.42,0.70,0.23,0.36,0.73,0.33,uninstantiated,,기사동,1학년,적,공성·공병과,기사,,,
P-2869,common_noble,false,0.50,0.45,0.56,0.27,0.88,0.57,0.67,0.33,uninstantiated,,기사동,2학년,적,기마·마수운용과,기사,,,
P-2870,common_noble,false,0.54,0.53,0.53,0.42,0.86,0.55,0.58,0.65,uninstantiated,,기사동,연구과정,황,궁노사격과,기사,,,
P-2871,common_noble,false,0.62,0.73,0.29,0.59,0.40,0.01,0.66,0.42,uninstantiated,,백탑 기숙사,2학년,백,순백응급학파,마법사,,,
P-2872,common_noble,false,0.56,0.42,0.46,0.76,0.60,0.18,0.46,0.41,uninstantiated,,녹탑 기숙사,1학년,녹,약리전술학파,마법사,,,
P-2873,common_noble,false,0.39,0.60,0.49,0.62,0.65,0.15,0.41,0.38,uninstantiated,,청탑 기숙사,1학년,청,방벽수호학파,마법사,,,
P-2874,common_noble,false,0.64,0.49,0.37,0.46,0.48,0.06,0.36,0.10,uninstantiated,,적탑 기숙사,4학년,적,화염포격학파,마법사,,,
P-2875,common_noble,false,0.78,0.33,0.35,0.68,0.35,0.28,0.31,0.27,uninstantiated,,황탑 기숙사,3학년,황,관성조율학파,마법사,,,
P-2876,common_noble,false,0.70,0.73,0.30,0.31,0.42,0.01,0.48,0.01,uninstantiated,,청탑 기숙사,4학년,청,방벽수호학파,마법사,,,
P-2877,common_noble,false,0.82,0.53,0.49,0.61,0.48,0.08,0.59,0.68,uninstantiated,,청탑 기숙사,2학년,청,구속연쇄학파,마법사,,,
P-2878,common_noble,false,0.76,0.81,0.72,0.55,0.57,0.20,0.38,0.69,uninstantiated,,녹탑 기숙사,2학년,녹,약리전술학파,마법사,,,
P-2879,common_noble,false,0.70,0.54,0.64,0.30,0.61,0.34,0.44,0.48,uninstantiated,,기사동,3학년,녹,기마·마수운용과,기사,,,
P-2880,common_noble,false,0.64,0.57,0.40,0.64,0.52,0.32,0.48,0.38,uninstantiated,,신전동군,3학년,백,Lusenia 신전과,사제,,,
P-2881,common_noble,false,0.20,0.66,0.44,0.62,0.36,0.27,0.33,0.11,uninstantiated,,신전동군,3학년,청,Calision 신전과,사제,,,
P-2882,common_noble,false,0.76,0.92,0.54,0.84,0.56,0.23,0.61,0.39,uninstantiated,,적탑 기숙사,3학년,적,화염포격학파,마법사,,,
P-2883,common_noble,false,0.74,0.53,0.42,0.35,0.69,0.54,0.46,0.58,uninstantiated,,청탑 기숙사,4학년,청,방벽수호학파,마법사,,,
P-2884,common_noble,false,0.81,0.73,0.13,0.96,0.53,0.19,0.87,0.31,uninstantiated,,기사동,1학년,녹,대마전투과,기사,,,
P-2885,common_noble,false,0.46,0.58,0.65,0.56,0.48,0.33,0.53,0.36,uninstantiated,,적탑 기숙사,1학년,적,폭연연성학파,마법사,,,
P-2886,common_noble,false,0.48,0.29,0.31,0.56,0.57,0.42,0.26,0.06,uninstantiated,,기사동,3학년,녹,방패호위과,기사,,,
P-2887,common_noble,false,0.68,0.72,0.39,0.74,0.51,0.24,0.58,0.56,uninstantiated,,청탑 기숙사,4학년,청,구속연쇄학파,마법사,,,
P-2888,common_noble,false,0.72,0.19,0.68,0.83,0.29,0.30,0.49,0.59,uninstantiated,,적탑 기숙사,4학년,적,화염포격학파,마법사,,,
P-2889,common_noble,false,0.53,0.57,0.47,0.32,0.52,0.35,0.35,0.09,uninstantiated,,황탑 기숙사,2학년,황,전자유도학파,마법사,,,
P-2890,common_noble,false,0.79,0.66,0.34,0.70,0.32,0.09,0.55,0.27,uninstantiated,,적탑 기숙사,2학년,적,화염포격학파,마법사,,,
P-2891,common_noble,false,0.53,0.61,0.40,0.41,0.76,0.28,0.55,0.08,uninstantiated,,기사동,3학년,적,검창전술과,기사,,,
P-2892,foreigner,false,0.76,0.74,0.39,0.60,0.44,0.26,0.58,0.35,uninstantiated,,녹탑 기숙사,1학년,녹,약리전술학파,마법사,,,ARC-인접왕국권
P-2893,foreigner,false,0.78,0.36,0.58,0.47,0.52,0.40,0.38,0.49,uninstantiated,,신전동군,3학년,백,Lusenia 신전과,사제,,,SAH-울카자르권
P-2894,common_noble,false,0.59,0.33,0.24,0.56,0.80,0.30,0.35,0.17,uninstantiated,,기사동,2학년,자,중장돌격과,기사,,,
P-2895,common_noble,false,0.67,0.57,0.99,0.63,0.50,0.26,0.58,0.73,uninstantiated,,자탑 기숙사,4학년,자,전심학파,마법사,,,
P-2896,common_noble,false,0.65,0.64,0.78,0.93,0.21,0.01,0.37,0.63,uninstantiated,,신전동군,1학년,청,Lusenia 신전과,사제,,,
P-2897,common_noble,false,0.59,0.31,0.54,0.46,0.22,0.52,0.45,0.64,uninstantiated,,기사동,2학년,청,방패호위과,기사,,,
P-2898,common_noble,false,0.27,0.76,0.53,0.50,0.60,0.33,0.50,0.26,uninstantiated,,황탑 기숙사,2학년,황,관성조율학파,마법사,,,
P-2899,common_noble,false,0.99,0.49,0.67,0.40,0.51,0.28,0.72,0.95,uninstantiated,,녹탑 기숙사,3학년,녹,약리전술학파,마법사,,,
P-2900,common_noble,false,0.69,0.81,0.63,0.92,0.71,0.26,0.90,0.35,uninstantiated,,백탑 기숙사,1학년,백,순백응급학파,마법사,,,
P-2901,common_noble,false,0.91,0.71,0.72,0.31,0.34,0.28,0.88,0.40,uninstantiated,,기사동,4학년,자,대마전투과,기사,,,
P-2902,common_noble,false,0.94,0.43,0.43,0.43,0.59,0.18,0.78,0.25,uninstantiated,,녹탑 기숙사,1학년,녹,약리전술학파,마법사,,,
P-2903,common_noble,false,0.70,0.66,0.50,0.72,0.27,0.31,0.98,0.44,uninstantiated,,백탑 기숙사,3학년,백,순백응급학파,마법사,,,
P-2904,common_noble,false,0.63,0.34,0.33,0.41,0.49,0.32,0.52,0.09,uninstantiated,,청탑 기숙사,4학년,청,방벽수호학파,마법사,,,
P-2905,common_noble,false,0.42,0.54,0.36,0.99,0.29,0.01,0.47,0.44,uninstantiated,,백탑 기숙사,2학년,백,순백응급학파,마법사,,,
P-2906,nonhuman,false,0.52,0.83,0.47,0.59,0.42,0.20,0.68,0.09,uninstantiated,,황탑 기숙사,4학년,황,공성진동학파,마법사,,고블린,
P-2907,common_noble,false,0.34,0.85,0.35,0.64,0.53,0.35,0.38,0.28,uninstantiated,,청탑 기숙사,1학년,청,구속연쇄학파,마법사,,,
P-2908,common_noble,false,0.75,0.47,0.50,0.62,0.69,0.35,0.53,0.20,uninstantiated,,백탑 기숙사,2학년,백,광휘정화학파,마법사,,,
P-2909,common_noble,false,0.60,0.70,0.45,0.63,0.46,0.04,0.47,0.32,uninstantiated,,자탑 기숙사,3학년,자,전심학파,마법사,,,
P-2910,common_noble,false,0.80,0.65,0.88,0.96,0.35,0.21,0.74,0.74,uninstantiated,,녹탑 기숙사,3학년,녹,약리전술학파,마법사,,,
P-2911,common_noble,false,0.58,0.53,0.37,0.69,0.62,0.19,0.38,0.66,uninstantiated,,기사동,3학년,녹,방패호위과,기사,,,
P-2912,common_noble,false,0.48,0.65,0.51,0.49,0.52,0.61,0.37,0.21,uninstantiated,,청탑 기숙사,2학년,청,방벽수호학파,마법사,,,
P-2913,common_noble,false,0.54,0.65,0.37,0.89,0.27,0.07,0.60,0.38,uninstantiated,,신전동군,2학년,백,Lusenia 신전과,사제,,,
P-2914,common_noble,false,0.77,0.23,0.81,0.62,0.41,0.07,0.49,0.51,uninstantiated,,황탑 기숙사,3학년,황,공성진동학파,마법사,,,
P-2915,common_noble,false,0.93,0.56,0.65,0.30,0.43,0.47,0.41,0.38,uninstantiated,,기사동,4학년,적,궁노사격과,기사,,,
P-2916,nonhuman,false,0.63,0.75,0.62,0.95,0.51,0.40,0.41,0.37,uninstantiated,,녹탑 기숙사,2학년,녹,약리전술학파,마법사,,아쿠아틱,
P-2917,common_noble,false,0.85,0.39,0.16,0.54,0.42,0.52,0.41,0.44,uninstantiated,,황탑 기숙사,2학년,황,관성조율학파,마법사,,,
P-2918,common_noble,false,0.50,0.69,0.51,0.49,0.47,0.57,0.38,0.30,uninstantiated,,신전동군,4학년,녹,Silvaria 신전과,사제,,,
P-2919,common_noble,false,0.69,0.79,0.44,0.66,0.42,0.01,0.68,0.71,uninstantiated,,자탑 기숙사,3학년,자,전심학파,마법사,,,
P-2920,common_noble,false,0.65,0.59,0.64,0.68,0.76,0.46,0.53,0.48,uninstantiated,,자탑 기숙사,4학년,자,전심학파,마법사,,,
P-2921,common_noble,false,0.71,0.62,0.24,0.63,0.34,0.07,0.72,0.19,uninstantiated,,녹탑 기숙사,3학년,녹,정령계약학파,마법사,,,
P-2922,common_noble,false,0.49,0.69,0.50,0.64,0.63,0.30,0.57,0.29,uninstantiated,,적탑 기숙사,4학년,적,폭연연성학파,마법사,,,
P-2923,common_noble,false,0.73,0.78,0.39,0.35,0.70,0.16,0.72,0.17,uninstantiated,,청탑 기숙사,2학년,청,방벽수호학파,마법사,,,
P-2924,common_noble,false,0.85,0.44,0.49,0.71,0.55,0.18,0.65,0.56,uninstantiated,,자탑 기숙사,1학년,자,전심학파,마법사,,,
P-2925,common_noble,false,0.36,0.70,0.51,0.28,0.86,0.37,0.38,0.01,uninstantiated,,황탑 기숙사,2학년,황,공성진동학파,마법사,,,
P-2926,common_noble,false,0.65,0.63,0.47,0.80,0.83,0.38,0.64,0.15,uninstantiated,,적탑 기숙사,2학년,적,화염포격학파,마법사,,,
P-2927,common_noble,false,0.51,0.53,0.57,0.46,0.57,0.51,0.55,0.30,uninstantiated,,기사동,연구과정,청,궁노사격과,기사,,,
P-2928,common_noble,false,0.72,0.73,0.09,0.39,0.57,0.31,0.61,0.29,uninstantiated,,기사동,2학년,황,지휘참모과,기사,,,
P-2929,common_noble,false,0.83,0.75,0.23,0.34,0.51,0.09,0.80,0.45,uninstantiated,,기사동,1학년,청,병참·군정과,기사,,,
P-2930,common_noble,false,0.53,0.71,0.80,0.78,0.41,0.16,0.25,0.73,uninstantiated,,신전동군,2학년,청,Calision 신전과,사제,,,
P-2931,foreigner,false,0.49,0.66,0.86,0.65,0.54,0.20,0.46,0.60,uninstantiated,,황탑 기숙사,1학년,황,군진선도학파,마법사,,,ARC-인접왕국권
P-2932,common_noble,false,0.50,0.70,0.83,0.46,0.41,0.48,0.48,0.50,uninstantiated,,기사동,2학년,적,검창전술과,기사,,,
P-2933,common_noble,false,0.80,0.69,0.42,0.34,0.41,0.50,0.78,0.49,uninstantiated,,기사동,1학년,녹,방패호위과,기사,,,
P-2934,common_noble,false,0.69,0.71,0.35,0.96,0.86,0.30,0.74,0.13,uninstantiated,,청탑 기숙사,1학년,청,결속조형학파,마법사,,,
P-2935,common_noble,false,0.35,0.74,0.40,0.46,0.68,0.21,0.21,0.01,uninstantiated,,적탑 기숙사,4학년,적,폭연연성학파,마법사,,,
P-2936,common_noble,false,0.65,0.72,0.54,0.41,0.74,0.01,0.71,0.40,uninstantiated,,백탑 기숙사,2학년,백,순백응급학파,마법사,,,
P-2937,common_noble,false,0.90,0.92,0.68,0.20,0.81,0.17,0.55,0.23,uninstantiated,,청탑 기숙사,4학년,청,방벽수호학파,마법사,,,
P-2938,common_noble,false,0.86,0.56,0.32,0.52,0.24,0.44,0.50,0.40,uninstantiated,,황탑 기숙사,4학년,황,관성조율학파,마법사,,,
P-2939,common_noble,false,0.47,0.40,0.57,0.86,0.75,0.24,0.33,0.42,uninstantiated,,기사동,2학년,청,병참·군정과,기사,,,
P-2940,common_noble,false,0.83,0.38,0.64,0.37,0.22,0.28,0.55,0.59,uninstantiated,,적탑 기숙사,4학년,적,화염포격학파,마법사,,,
P-2941,common_noble,false,0.72,0.64,0.42,0.83,0.42,0.38,0.40,0.55,uninstantiated,,신전동군,3학년,청,Calision 신전과,사제,,,
P-2942,common_noble,false,0.56,0.77,0.32,0.60,0.83,0.46,0.57,0.34,uninstantiated,,청탑 기숙사,3학년,청,결속조형학파,마법사,,,
P-2943,common_noble,false,0.99,0.87,0.26,0.29,0.26,0.22,0.88,0.37,uninstantiated,,자탑 기숙사,4학년,자,전심학파,마법사,,,
P-2944,common_noble,false,0.59,0.57,0.66,0.99,0.42,0.09,0.67,0.46,uninstantiated,,청탑 기숙사,1학년,청,방벽수호학파,마법사,,,
P-2945,common_noble,false,0.57,0.62,0.96,0.70,0.52,0.29,0.47,0.61,uninstantiated,,기사동,3학년,백,대마전투과,기사,,,
P-2946,common_noble,false,0.62,0.68,0.47,0.83,0.49,0.18,0.55,0.32,uninstantiated,,녹탑 기숙사,2학년,녹,약리전술학파,마법사,,,
P-2947,common_noble,false,0.49,0.89,0.38,0.40,0.71,0.55,0.50,0.20,uninstantiated,,자탑 기숙사,3학년,자,전심학파,마법사,,,
P-2948,common_noble,false,0.55,0.68,0.63,0.28,0.61,0.50,0.70,0.75,uninstantiated,,청탑 기숙사,2학년,청,방벽수호학파,마법사,,,
P-2949,common_noble,false,0.75,0.66,0.53,0.62,0.38,0.33,0.26,0.48,uninstantiated,,기사동,3학년,백,대마전투과,기사,,,
P-2950,common_noble,false,0.36,0.68,0.51,0.33,0.68,0.60,0.26,0.35,uninstantiated,,백탑 기숙사,1학년,백,순백응급학파,마법사,,,
P-2951,common_noble,false,0.62,0.61,0.61,0.52,0.29,0.11,0.56,0.38,uninstantiated,,녹탑 기숙사,3학년,녹,약리전술학파,마법사,,,
P-2952,common_noble,false,0.62,0.66,0.68,0.86,0.56,0.31,0.41,0.63,uninstantiated,,기사동,2학년,적,검창전술과,기사,,,
P-2953,common_noble,false,0.49,0.79,0.64,0.58,0.66,0.25,0.47,0.49,uninstantiated,,신전동군,2학년,적,Valerion 신전과,사제,,,
P-2954,common_noble,false,0.57,0.73,0.32,0.42,0.39,0.01,0.52,0.41,uninstantiated,,기사동,1학년,적,공성·공병과,기사,,,
P-2955,common_noble,false,0.53,0.67,0.51,0.80,0.15,0.01,0.48,0.51,uninstantiated,,신전동군,2학년,청,Enosian 신전과,사제,,,
P-2956,common_noble,false,0.85,0.63,0.35,0.65,0.25,0.01,0.68,0.57,uninstantiated,,황탑 기숙사,3학년,황,관성조율학파,마법사,,,
P-2957,common_noble,false,0.56,0.86,0.54,0.99,0.62,0.15,0.66,0.57,uninstantiated,,황탑 기숙사,1학년,황,관성조율학파,마법사,,,
P-2958,common_noble,false,0.74,0.59,0.43,0.49,0.39,0.30,0.55,0.44,uninstantiated,,기사동,2학년,녹,기동타격과,기사,,,
P-2959,common_noble,false,0.98,0.66,0.43,0.51,0.52,0.30,0.64,0.39,uninstantiated,,녹탑 기숙사,연구과정,녹,약리전술학파,마법사,,,
P-2960,common_noble,false,0.58,0.99,0.19,0.53,0.53,0.44,0.58,0.33,uninstantiated,,신전동군,4학년,황,Calision 신전과,사제,,,
P-2961,common_noble,false,0.61,0.67,0.24,0.60,0.39,0.01,0.54,0.17,uninstantiated,,기사동,2학년,청,방패호위과,기사,,,
P-2962,common_noble,false,0.67,0.52,0.37,0.36,0.17,0.30,0.33,0.30,uninstantiated,,청탑 기숙사,3학년,청,구속연쇄학파,마법사,,,
P-2963,common_noble,false,0.53,0.47,0.31,0.61,0.60,0.35,0.47,0.29,uninstantiated,,적탑 기숙사,2학년,적,폭연연성학파,마법사,,,
P-2964,common_noble,false,0.50,0.54,0.62,0.41,0.71,0.34,0.35,0.12,uninstantiated,,기사동,1학년,적,대마전투과,기사,,,
P-2965,common_noble,false,0.80,0.71,0.64,0.59,0.61,0.29,0.79,0.57,uninstantiated,,적탑 기숙사,1학년,적,화염포격학파,마법사,,,
P-2966,common_noble,false,0.42,0.70,0.52,0.55,0.41,0.02,0.55,0.24,uninstantiated,,백탑 기숙사,4학년,백,순백응급학파,마법사,,,
P-2967,common_noble,false,0.54,0.24,0.54,0.29,0.45,0.73,0.51,0.35,uninstantiated,,기사동,1학년,황,중장돌격과,기사,,,
P-2968,common_noble,false,0.66,0.47,0.70,0.64,0.45,0.22,0.39,0.49,uninstantiated,,신전동군,연구과정,황,Calision 신전과,사제,,,
P-2969,common_noble,false,0.48,0.93,0.47,0.33,0.37,0.57,0.52,0.33,uninstantiated,,백탑 기숙사,3학년,백,순백응급학파,마법사,,,
P-2970,common_noble,false,0.58,0.47,0.59,0.64,0.47,0.31,0.31,0.41,uninstantiated,,백탑 기숙사,1학년,백,순백응급학파,마법사,,,
P-2971,common_noble,false,0.67,0.61,0.57,0.46,0.55,0.51,0.45,0.40,uninstantiated,,녹탑 기숙사,4학년,녹,약리전술학파,마법사,,,
P-2972,common_noble,false,0.86,0.58,0.47,0.77,0.36,0.16,0.82,0.47,uninstantiated,,청탑 기숙사,3학년,청,결속조형학파,마법사,,,
P-2973,common_noble,false,0.77,0.64,0.32,0.67,0.47,0.19,0.79,0.29,uninstantiated,,청탑 기숙사,2학년,청,방벽수호학파,마법사,,,
P-2974,common_noble,false,0.54,0.51,0.37,0.18,0.78,0.44,0.23,0.13,uninstantiated,,청탑 기숙사,4학년,청,방벽수호학파,마법사,,,
P-2975,common_noble,false,0.68,0.45,0.42,0.44,0.65,0.42,0.41,0.49,uninstantiated,,청탑 기숙사,2학년,청,방벽수호학파,마법사,,,
P-2976,common_noble,false,0.51,0.85,0.61,0.64,0.40,0.24,0.56,0.13,uninstantiated,,청탑 기숙사,1학년,청,방벽수호학파,마법사,,,
P-2977,common_noble,false,0.60,0.48,0.73,0.39,0.59,0.35,0.54,0.44,uninstantiated,,적탑 기숙사,2학년,적,화염포격학파,마법사,,,
P-2978,common_noble,false,0.71,0.85,0.43,0.34,0.47,0.27,0.41,0.27,uninstantiated,,녹탑 기숙사,1학년,녹,정령계약학파,마법사,,,
P-2979,common_noble,false,0.82,0.64,0.51,0.68,0.38,0.11,0.45,0.52,uninstantiated,,기사동,3학년,청,방패호위과,기사,,,
P-2980,common_noble,false,0.57,0.70,0.68,0.76,0.59,0.58,0.60,0.25,uninstantiated,,황탑 기숙사,4학년,황,관성조율학파,마법사,,,
P-2981,common_noble,false,0.54,0.95,0.99,0.49,0.29,0.25,0.40,0.52,uninstantiated,,기사동,1학년,녹,기마·마수운용과,기사,,,
P-2982,common_noble,false,0.67,0.93,0.55,0.62,0.62,0.43,0.58,0.35,uninstantiated,,신전동군,1학년,녹,Lusenia 신전과,사제,,,
P-2983,common_noble,false,0.77,0.68,0.69,0.56,0.58,0.28,0.63,0.63,uninstantiated,,청탑 기숙사,3학년,청,방벽수호학파,마법사,,,
P-2984,common_noble,false,0.96,0.84,0.30,0.60,0.53,0.20,0.80,0.38,uninstantiated,,녹탑 기숙사,1학년,녹,약리전술학파,마법사,,,
P-2985,common_noble,false,0.77,0.48,0.44,0.76,0.52,0.03,0.54,0.25,uninstantiated,,기사동,1학년,흑,기동타격과,기사,,,
P-2986,common_noble,false,0.42,0.72,0.68,0.37,0.53,0.32,0.41,0.33,uninstantiated,,녹탑 기숙사,1학년,녹,약리전술학파,마법사,,,
P-2987,nonhuman,false,0.99,0.46,0.61,0.67,0.35,0.29,0.79,0.68,uninstantiated,,황탑 기숙사,1학년,황,관성조율학파,마법사,,고블린,
P-2988,common_noble,false,0.52,0.73,0.67,0.48,0.38,0.54,0.57,0.28,uninstantiated,,백탑 기숙사,4학년,백,광휘정화학파,마법사,,,
P-2989,common_noble,false,0.99,0.65,0.52,0.52,0.71,0.36,0.59,0.40,uninstantiated,,기사동,1학년,자,지휘참모과,기사,,,
P-2990,common_noble,false,0.77,0.62,0.65,0.53,0.56,0.54,0.60,0.46,uninstantiated,,자탑 기숙사,1학년,자,전심학파,마법사,,,
P-2991,common_noble,false,0.83,0.86,0.46,0.50,0.56,0.34,0.74,0.31,uninstantiated,,적탑 기숙사,3학년,적,연기전술학파,마법사,,,
P-2992,common_noble,false,0.35,0.58,0.67,0.56,0.39,0.56,0.63,0.83,uninstantiated,,황탑 기숙사,4학년,황,관성조율학파,마법사,,,
P-2993,common_noble,false,0.60,0.61,0.71,0.48,0.59,0.37,0.61,0.39,uninstantiated,,기사동,3학년,자,지휘참모과,기사,,,
P-2994,common_noble,false,0.65,0.65,0.46,0.73,0.67,0.59,0.68,0.42,uninstantiated,,황탑 기숙사,2학년,황,공성진동학파,마법사,,,
P-2995,common_noble,false,0.29,0.30,0.23,0.65,0.36,0.21,0.20,0.19,uninstantiated,,적탑 기숙사,1학년,적,화염포격학파,마법사,,,
P-2996,common_noble,false,0.56,0.32,0.62,0.45,0.65,0.37,0.31,0.50,uninstantiated,,백탑 기숙사,1학년,백,순백응급학파,마법사,,,
P-2997,common_noble,false,0.92,0.54,0.52,0.33,0.33,0.18,0.63,0.59,uninstantiated,,신전동군,2학년,자,Vesperian 신전과,사제,,,
P-2998,common_noble,false,0.77,0.37,0.01,0.72,0.36,0.52,0.50,0.20,uninstantiated,,황탑 기숙사,2학년,황,전자유도학파,마법사,,,
P-2999,common_noble,false,0.38,0.46,0.13,0.50,0.48,0.43,0.21,0.20,uninstantiated,,자탑 기숙사,3학년,자,전심학파,마법사,,,
P-3000,common_noble,false,0.54,0.70,0.34,0.42,0.67,0.29,0.63,0.13,uninstantiated,,황탑 기숙사,연구과정,황,관성조율학파,마법사,,,
P-3001,common_noble,false,0.25,0.53,0.22,0.42,0.55,0.54,0.40,0.04,uninstantiated,,녹탑 기숙사,4학년,녹,약리전술학파,마법사,,,
P-3002,common_noble,false,0.71,0.60,0.58,0.27,0.59,0.55,0.50,0.54,uninstantiated,,청탑 기숙사,1학년,청,방벽수호학파,마법사,,,
P-3003,foreigner,false,0.60,0.72,0.33,0.91,0.73,0.42,0.60,0.22,uninstantiated,,황탑 기숙사,2학년,황,관성조율학파,마법사,,,NOR-스카르벨권
P-3004,common_noble,false,0.57,0.58,0.54,0.47,0.78,0.18,0.47,0.01,uninstantiated,,신전동군,4학년,녹,Silvaria 신전과,사제,,,
P-3005,common_noble,false,0.83,0.46,0.58,0.99,0.69,0.16,0.66,0.73,uninstantiated,,자탑 기숙사,2학년,자,전심학파,마법사,,,
P-3006,common_noble,false,0.36,0.71,0.48,0.65,0.57,0.18,0.25,0.21,uninstantiated,,녹탑 기숙사,1학년,녹,약리전술학파,마법사,,,
P-3007,common_noble,false,0.77,0.75,0.55,0.57,0.49,0.01,0.62,0.39,uninstantiated,,신전동군,2학년,흑,Vesperian 신전과,사제,,,
P-3008,common_noble,false,0.85,0.60,0.54,0.46,0.44,0.48,0.63,0.68,uninstantiated,,녹탑 기숙사,3학년,녹,약리전술학파,마법사,,,
